,Head,LeftPaw,Back
0,,,
1,0.025413062423467636,0.15331175923347473,0.14476633071899414
2,0.02987133152782917,0.36175185441970825,0.5206149220466614
3,0.04953426867723465,0.14474591612815857,0.4434422552585602
4,0.012149675749242306,0.08568407595157623,0.22231681644916534
5,0.08237966895103455,0.0438200980424881,0.20736239850521088
6,0.06304411590099335,0.44888967275619507,0.8451507091522217
7,0.057332124561071396,0.28883084654808044,0.603621244430542
8,0.06875801831483841,0.30986979603767395,0.27412858605384827
9,0.05315250903367996,0.23462799191474915,0.4124954342842102
10,0.053079746663570404,0.23607300221920013,0.764161229133606
11,0.11671608686447144,3.5173070430755615,5.047721862792969
12,0.8436111211776733,1.5867817401885986,0.7195950150489807
13,0.8450044393539429,1.7188912630081177,3.5995941162109375
14,1.6276675462722778,1.9950811862945557,11.014852523803711
15,0.04921909049153328,2.878441333770752,2.9083759784698486
16,0.052506767213344574,1.3797091245651245,7.21362829208374
17,1.4716202020645142,1.745324730873108,3.883587121963501
18,0.27421048283576965,3.7866528034210205,6.370903968811035
19,0.15338309109210968,3.206118106842041,4.385456085205078
20,0.4410800337791443,3.899404287338257,5.8047895431518555
21,8.764567375183105,6.255777835845947,1.2281932830810547
22,9.093243598937988,10.680814743041992,5.646934986114502
23,0.18056361377239227,0.14718598127365112,0.4921528697013855
24,0.02370176650583744,0.6685339212417603,0.809860348701477
25,0.2220585197210312,0.8792847990989685,0.5763011574745178
26,0.02168191783130169,0.2976689338684082,0.5542528033256531
27,0.03825151547789574,0.286212295293808,0.5226013660430908
28,0.018392760306596756,0.3477131128311157,0.53221595287323
29,0.020460983738303185,0.566116213798523,0.951977550983429
30,0.023257918655872345,0.1829851120710373,0.28396570682525635
31,0.03218955174088478,0.3044436573982239,0.5450010895729065
32,0.014079158194363117,0.3588438630104065,0.7449894547462463
33,0.025562001392245293,0.29584893584251404,0.7135983109474182
34,0.05750810727477074,0.24770504236221313,0.47230494022369385
35,0.01949038915336132,0.2903388440608978,0.23892450332641602
36,0.021381914615631104,0.3607890009880066,0.3345969617366791
37,0.02269851416349411,0.14357280731201172,0.1320762038230896
38,0.11158623546361923,0.4446186125278473,0.473673552274704
39,0.07036006450653076,0.4430149495601654,0.479126900434494
40,0.019553838297724724,0.09079539030790329,0.08199366182088852
41,0.034340180456638336,0.19382567703723907,0.3549749553203583
42,0.029249662533402443,0.12992699444293976,0.303484708070755
43,0.005910333711653948,0.28160256147384644,0.3630439341068268
44,0.0288383848965168,0.07757434248924255,0.10413628071546555
45,0.029339822009205818,0.24204210937023163,0.3532867729663849
46,0.0016434218268841505,0.29073068499565125,0.49975165724754333
47,0.030369820073246956,0.2220904678106308,0.500540554523468
48,0.02248116210103035,0.10292290151119232,0.35584741830825806
49,0.019709063693881035,0.2580679655075073,0.5248794555664062
50,0.054777685552835464,0.14877738058567047,0.3664723336696625
51,0.05270625278353691,0.27005717158317566,0.49985867738723755
52,0.035457853227853775,0.42792272567749023,0.7428870797157288
53,0.041699521243572235,0.4597456157207489,0.5825557708740234
54,0.051458969712257385,0.3579811453819275,0.5410616993904114
55,0.08511034399271011,0.29902374744415283,0.33071425557136536
56,0.0992731899023056,0.5289199352264404,0.7164127826690674
57,0.08475787937641144,0.39850756525993347,0.4439453184604645
58,0.07125825434923172,0.1045525074005127,0.24330683052539825
59,0.06395936757326126,0.19079969823360443,0.47315192222595215
60,0.10916507244110107,0.5394963622093201,0.844375729560852
61,0.029134491458535194,0.3435024917125702,0.6313076019287109
62,0.03424001485109329,0.25195756554603577,0.6689580082893372
63,0.036517441272735596,0.4339114725589752,0.8777835369110107
64,0.02837773784995079,0.037118710577487946,0.09190467745065689
65,0.06032487750053406,0.32106003165245056,0.5144401788711548
66,0.023651419207453728,0.0958404541015625,0.11236756294965744
67,0.03877236321568489,0.1312430500984192,0.1812945157289505
68,0.012830309569835663,0.23454274237155914,0.5544294714927673
69,0.047366153448820114,0.28483644127845764,0.2231937050819397
70,0.09046690911054611,0.7257512807846069,1.1838574409484863
71,0.08111994713544846,0.6943422555923462,1.1422194242477417
72,0.03300602734088898,0.0278911292552948,0.3084357678890228
73,0.03726230189204216,0.38098204135894775,0.4219045042991638
74,0.01565941423177719,0.2545570135116577,0.4739932417869568
75,0.016844486817717552,0.10703864693641663,0.19121545553207397
76,3.635497808456421,7.324071407318115,4.865521430969238
77,19.73615837097168,13.654956817626953,2.4804415702819824
78,120.15379333496094,21.291378021240234,0.7168139219284058
79,111.57665252685547,1.0674939155578613,1.0770059823989868
80,113.54974365234375,30.469207763671875,1.3356335163116455
81,278.2146301269531,39.46593475341797,0.9994534254074097
82,26.676593780517578,4.777848720550537,0.8569869995117188
83,24.32957649230957,5.861905097961426,0.9652810096740723
84,20.201213836669922,5.2811713218688965,1.6429566144943237
85,1.87472665309906,2.768861770629883,0.5809338688850403
86,51.47175216674805,14.605093002319336,2.670958995819092
87,5.208770751953125,3.3132684230804443,1.0159900188446045
88,0.2046177089214325,0.36349713802337646,0.5706090927124023
89,19.528980255126953,7.785880088806152,3.718693256378174
90,10.714699745178223,1.3045390844345093,1.6772164106369019
91,793.1666870117188,27.388620376586914,6.9045844078063965
92,42.919769287109375,48.151824951171875,8.483258247375488
93,8.053911209106445,158.03643798828125,3.380915880203247
94,2.9774186611175537,177.3895721435547,4.76708984375
95,801.0148315429688,55.709625244140625,12.620074272155762
96,4.798028469085693,2.954216718673706,2.4178318977355957
97,2.7390291690826416,1.4947786331176758,1.111395001411438
98,47.443058013916016,4.889612674713135,1.5766760110855103
99,123.83876037597656,6.831875324249268,0.5242722034454346
100,123.02674102783203,4.3956732749938965,0.6262179017066956
101,46.68074417114258,5.33253288269043,0.7406599521636963
102,11.26129150390625,2.7880654335021973,1.534940481185913
103,8.048267364501953,3.941012144088745,0.5106215476989746
104,8.781686782836914,1.8506771326065063,0.656234860420227
105,3.4858710765838623,0.9769791960716248,1.0464454889297485
106,4.478718280792236,0.72406405210495,1.6407793760299683
107,28.0733642578125,16.091360092163086,8.82995319366455
108,709.0576782226562,401.6363830566406,11.795469284057617
109,5.608492374420166,297.39691162109375,1.1426783800125122
110,3.4036483764648438,60.42783737182617,1.5274975299835205
111,5.878286361694336,63.61980438232422,4.492400646209717
112,4.4835615158081055,21.94530487060547,1.695227026939392
113,44.84709548950195,100.10960388183594,1.8700491189956665
114,13.315232276916504,55.30970764160156,3.5580835342407227
115,7.406504154205322,35.1259880065918,4.549844264984131
116,16.422101974487305,47.338077545166016,0.056038983166217804
117,14.797001838684082,125.36933135986328,1.4365723133087158
118,1.5021940469741821,87.99545288085938,0.9667326807975769
119,1.6139758825302124,15.821310997009277,1.851462960243225
120,2.253113269805908,15.668001174926758,1.8222346305847168
121,0.3858785331249237,181.4373321533203,1.7297027111053467
122,7.154470920562744,223.76239013671875,0.9815751314163208
123,4.930071830749512,41.160186767578125,3.4653799533843994
124,194.99000549316406,163.24188232421875,2.531661033630371
125,285.8470153808594,4.874888896942139,1.4667586088180542
126,389.00384521484375,4.886165142059326,0.4976007342338562
127,536.5889892578125,10.0499906539917,4.331646919250488
128,21.588871002197266,4.2306036949157715,3.010255813598633
129,4.748132228851318,1.8765915632247925,1.5490790605545044
130,438.7164611816406,26.693532943725586,4.686178207397461
131,34.94673156738281,73.8769302368164,2.7372958660125732
132,35.185829162597656,391.43377685546875,12.865374565124512
133,54.83088302612305,54.630279541015625,2.138673782348633
134,25.74040412902832,31.29303550720215,10.377159118652344
135,53.22959518432617,16.967866897583008,661.7715454101562
136,7.751963138580322,13.636103630065918,15.91412353515625
137,23.47658920288086,296.70257568359375,7.45451021194458
138,52.91237258911133,24.333600997924805,3.143670082092285
139,50.950565338134766,35.07612228393555,7.954619884490967
140,6.9200005531311035,66.44108581542969,13.372607231140137
141,9.564510345458984,32.57603073120117,4.518312454223633
142,56.29077911376953,19.250917434692383,5.60899543762207
143,52.38813400268555,125.50498962402344,18.44127082824707
144,17.175846099853516,11.880786895751953,34.62881088256836
145,2.287269353866577,3.4781675338745117,40.33319854736328
146,5.941956996917725,5.512496471405029,16.55373191833496
147,4.938257217407227,19.646291732788086,17.7058162689209
148,38.49259948730469,162.36297607421875,22.09116554260254
149,37.178348541259766,49.18135452270508,12.659595489501953
150,17.818201065063477,21.58890151977539,13.892804145812988
151,6.729462146759033,78.86466217041016,11.958096504211426
152,11.071969985961914,68.01065063476562,6.299036979675293
153,66.75556182861328,88.09042358398438,8.21190071105957
154,2.4918949604034424,150.490966796875,2.277320623397827
155,2.7247464656829834,19.430572509765625,6.244423866271973
156,3.4720704555511475,37.55872344970703,14.16513442993164
157,4.762046813964844,24.257186889648438,21.18258285522461
158,1.2843852043151855,12.937291145324707,37.31014633178711
159,1.4324437379837036,10.24312686920166,1.861600637435913
160,1.7913252115249634,17.257740020751953,3.3165979385375977
161,2.030649185180664,7.084176540374756,28.584426879882812
162,3.575082302093506,7.892981052398682,11.290842056274414
163,8.521906852722168,11.72517204284668,12.86327075958252
164,14.663515090942383,20.68040657043457,6.577329158782959
165,8.592848777770996,7.9539055824279785,1.2770192623138428
166,8.131532669067383,17.38361167907715,1.2482339143753052
167,20.906892776489258,15.121634483337402,1.9615565538406372
168,2.1481897830963135,15.746183395385742,2.919205904006958
169,22.646333694458008,10.869016647338867,3.914790630340576
170,1.3221888542175293,8.459256172180176,3.370055913925171
171,8.2096529006958,45.164005279541016,11.753543853759766
172,6.719356536865234,2.368544816970825,5.718530178070068
173,2.1865487098693848,2.9205124378204346,1.54032564163208
174,3.253063917160034,5.83433198928833,4.76479959487915
175,0.1613043248653412,8.621111869812012,13.210474967956543
176,1.3883814811706543,11.056253433227539,18.687049865722656
177,4.707529544830322,6.39727783203125,5.86625337600708
178,2.101621389389038,3.496629238128662,1.202324390411377
179,6.930973052978516,3.454995632171631,8.02196979522705
180,1.8617372512817383,4.5917816162109375,7.050784587860107
181,5.168720245361328,3.3194546699523926,6.296933650970459
182,20.163814544677734,28.216825485229492,4.846575736999512
183,70.5966796875,2.069462537765503,2.1615328788757324
184,0.7836714386940002,16.256790161132812,14.289407730102539
185,73.51698303222656,5.788955211639404,1.6886144876480103
186,53.138248443603516,6.920161724090576,3.0521140098571777
187,78.75904846191406,28.605520248413086,8.181918144226074
188,2.3023521900177,21.04404640197754,0.9188356995582581
189,0.14510008692741394,7.70737361907959,3.8530821800231934
190,0.32432499527931213,11.77463150024414,9.024154663085938
191,0.18755820393562317,2.9407691955566406,4.3041276931762695
192,0.02587847411632538,3.9090662002563477,1.6933221817016602
193,0.34050890803337097,1.124026894569397,0.7703632116317749
194,2.147289752960205,4.36337947845459,2.836930513381958
195,14.554193496704102,12.651631355285645,4.2212700843811035
196,5.700046539306641,23.320138931274414,8.70384407043457
197,10.712057113647461,27.47503662109375,3.6836228370666504
198,0.24159982800483704,5.056390762329102,4.502189636230469
199,0.1737680286169052,2.8011221885681152,2.415553331375122
200,0.06257273256778717,2.710933208465576,3.9499456882476807
201,0.7658102512359619,6.887650966644287,8.40485668182373
202,0.2500278055667877,5.5633087158203125,5.6388020515441895
203,0.4901783764362335,3.6162946224212646,5.637723445892334
204,0.4288312792778015,4.667629241943359,1.730807900428772
205,0.1532513052225113,4.613663673400879,4.561384201049805
206,0.14452476799488068,2.5753679275512695,2.218905448913574
207,0.19960759580135345,3.3441057205200195,2.461432695388794
208,1.2338404655456543,11.533256530761719,0.44006478786468506
209,13.510238647460938,19.714771270751953,9.191463470458984
210,13.346440315246582,19.999954223632812,5.848538398742676
211,4.073103427886963,16.551025390625,5.020398139953613
212,161.527099609375,119.30535125732422,31.209304809570312
213,20.086284637451172,32.16899490356445,19.548797607421875
214,5.509957790374756,53.1750602722168,11.06691837310791
215,4.927761077880859,69.40248107910156,5.837344169616699
216,25.813764572143555,57.394290924072266,7.985449314117432
217,109.97759246826172,11.196004867553711,5.537930488586426
218,1.4143332242965698,4.575952529907227,3.4071712493896484
219,13.316207885742188,7.875758647918701,16.120994567871094
220,168.86656188964844,42.774078369140625,3.138848304748535
221,14.197860717773438,51.064823150634766,24.35117530822754
222,3.2593860626220703,26.151988983154297,22.109657287597656
223,76.46277618408203,212.22999572753906,36.55704879760742
224,115.97709655761719,22.934053421020508,24.671077728271484
225,39.04365539550781,88.10978698730469,24.1095027923584
226,67.55268096923828,59.143714904785156,16.83269691467285
227,77.7773208618164,71.30233764648438,53.0239143371582
228,69.95536804199219,102.2536849975586,41.19301223754883
229,82.58184814453125,199.09425354003906,212.43991088867188
230,77.05866241455078,329.70233154296875,57.904579162597656
231,73.73872375488281,351.5291748046875,59.261024475097656
232,11.507644653320312,59.77741622924805,71.44711303710938
233,73.8453598022461,121.74987030029297,63.08696746826172
234,44.27092361450195,83.98788452148438,67.18037414550781
235,10.1959228515625,11.669280052185059,77.25971221923828
236,14.293642044067383,454.4586181640625,101.30805969238281
237,665.0877075195312,43.90135192871094,79.4881362915039
238,157.36180114746094,70.8204116821289,53.50638961791992
239,1.123218297958374,283.56365966796875,526.1600341796875
240,1.093775987625122,3.101672649383545,61.6138801574707
241,0.7648244500160217,15.817097663879395,672.654541015625
242,0.009168284945189953,10.865349769592285,20.38102912902832
243,0.14943751692771912,17.62627601623535,25.521684646606445
244,0.3901861310005188,253.67665100097656,10.389592170715332
245,0.14193613827228546,222.73648071289062,6.2449140548706055
246,0.4057340919971466,478.10736083984375,3.681973934173584
247,1.9893418550491333,40.7883415222168,646.6356201171875
248,2.548774003982544,2.6060187816619873,0.7540326118469238
249,2.159682512283325,2.6473498344421387,0.29877129197120667
250,3.558739185333252,3.6634018421173096,1.5397884845733643
251,2.0974647998809814,20.479305267333984,662.5537719726562
252,0.8786109089851379,84.8597412109375,9.816880226135254
253,0.08353178203105927,150.9839324951172,9.12558650970459
254,0.3615565299987793,94.5330810546875,5.548648834228516
255,510.9671630859375,250.38331604003906,15.670806884765625
256,14.278297424316406,35.0316276550293,10.122803688049316
257,47.784114837646484,35.30834197998047,17.339458465576172
258,27.602764129638672,5.078908443450928,16.281572341918945
259,53.18548583984375,17.50943374633789,4.227012634277344
260,51.61733627319336,32.95191192626953,3.2983083724975586
261,25.385662078857422,75.07196044921875,20.156965255737305
262,2.3725621700286865,120.3734130859375,16.57757568359375
263,8.928163528442383,30.907773971557617,11.458858489990234
264,14.27003002166748,200.87942504882812,15.378321647644043
265,31.967897415161133,4.734516620635986,3.737905740737915
266,20.43486785888672,15.517851829528809,5.469308853149414
267,20.446496963500977,38.05327606201172,9.026206016540527
268,11.5867280960083,5.6877851486206055,5.611947536468506
269,22.768651962280273,1.4485530853271484,18.787464141845703
270,2.414177179336548,5.031280040740967,14.236051559448242
271,5.656381607055664,8.289748191833496,13.236075401306152
272,1.8029613494873047,3.1388378143310547,2.4672317504882812
273,1.2172549962997437,3.117326498031616,3.2143020629882812
274,1.0484626293182373,6.950506687164307,7.380129337310791
275,7.043848037719727,9.717900276184082,3.5902554988861084
276,33.241756439208984,23.010093688964844,6.060828685760498
277,224.3266143798828,278.91009521484375,6.289306163787842
278,0.3167837858200073,42.18495178222656,5.67603063583374
279,0.4993343949317932,21.793067932128906,6.343661785125732
280,0.16964389383792877,98.72806549072266,17.708602905273438
281,0.27852022647857666,6.077322959899902,2.5263259410858154
282,0.22661343216896057,11.861160278320312,7.947296619415283
283,0.48408788442611694,6.6450276374816895,4.466995716094971
284,0.5446898341178894,32.435787200927734,0.7540680766105652
285,0.235634446144104,5.656074523925781,3.179896354675293
286,0.9334052801132202,63.34189224243164,3.4615073204040527
287,0.3526247441768646,70.10502624511719,11.447220802307129
288,0.42621853947639465,116.34610748291016,21.547138214111328
289,0.5882861614227295,11.545735359191895,1.1753515005111694
290,0.24256780743598938,14.634072303771973,9.759740829467773
291,1.6076310873031616,29.401582717895508,2.5881993770599365
292,194.3275604248047,313.0528564453125,19.07720184326172
293,7.858208656311035,38.94780349731445,24.79353904724121
294,0.7958897948265076,2.156291961669922,9.595335960388184
295,3.6193032264709473,2.867551326751709,5.205130577087402
296,19.329679489135742,41.27716064453125,4.834088325500488
297,196.996826171875,24.452512741088867,14.115971565246582
298,191.27218627929688,31.228679656982422,12.820854187011719
299,75.31729888916016,44.331844329833984,24.23625373840332
300,187.5891876220703,81.54124450683594,11.690065383911133
301,3.225860118865967,13.441878318786621,3.046847343444824
302,16.226547241210938,99.66233825683594,6.133563041687012
303,5.261828899383545,106.85160064697266,17.900859832763672
304,299.1617736816406,30.540403366088867,6.473757266998291
305,26.279993057250977,10.472762107849121,2.240474224090576
306,43.27207946777344,47.76325607299805,3.118961811065674
307,4.770058631896973,88.47193145751953,1.7140932083129883
308,5.3247151374816895,4.608438491821289,5.872851848602295
309,2.6845338344573975,8.489670753479004,4.64818000793457
310,5.96521520614624,5.116816997528076,2.9796030521392822
311,10.185980796813965,9.83927059173584,3.481595754623413
312,31.596242904663086,3.8788042068481445,1.7957704067230225
313,13.01889705657959,2.1925864219665527,5.087081432342529
314,16.257986068725586,4.983365535736084,2.319054126739502
315,20.881839752197266,4.520622730255127,2.9670932292938232
316,39.390968322753906,7.337605953216553,6.915582656860352
317,9.088181495666504,8.666558265686035,4.190237998962402
318,6.042157173156738,11.990370750427246,5.047454357147217
319,43.835968017578125,156.2808837890625,7.282791614532471
320,19.68643569946289,53.90732955932617,7.247377872467041
321,29.993284225463867,13.137279510498047,12.15279769897461
322,30.552555084228516,9.325793266296387,19.412593841552734
323,25.146930694580078,6.403392314910889,24.700050354003906
324,242.4852752685547,385.0821228027344,8.015867233276367
325,6.436332702636719,5.919317245483398,1.663198471069336
326,1.109038233757019,3.529423236846924,6.046215534210205
327,0.10531764477491379,1.6831716299057007,1.66604483127594
328,0.6492022275924683,10.915812492370605,3.4922657012939453
329,0.17321844398975372,7.284549713134766,4.276010990142822
330,0.2513885796070099,4.772909641265869,4.366852760314941
331,0.15781505405902863,43.08530807495117,7.751112461090088
332,0.18623962998390198,24.28709602355957,5.13399076461792
333,197.8365478515625,227.38034057617188,6.414991855621338
334,38.885929107666016,164.25242614746094,0.9424087405204773
335,19.695621490478516,2.507101058959961,20.84302520751953
336,35.08702850341797,7.1313042640686035,31.716609954833984
337,24.70205307006836,5.363778114318848,6.667423725128174
338,19.593175888061523,24.822437286376953,5.78822660446167
339,197.80905151367188,70.52914428710938,44.368934631347656
340,7.023787021636963,30.821496963500977,10.961739540100098
341,9.632184028625488,2.2864925861358643,1.6210780143737793
342,7.254323482513428,20.70563316345215,3.3597824573516846
343,28.811172485351562,16.81884765625,22.1932315826416
344,52.193260192871094,45.55308151245117,44.65624237060547
345,181.0621795654297,20.160066604614258,15.805143356323242
346,120.86529541015625,8.407265663146973,9.56541633605957
347,187.63189697265625,29.240381240844727,5.598731994628906
348,19.564151763916016,7.775093078613281,4.140060901641846
349,12.173389434814453,346.5167541503906,2.7300162315368652
350,0.6961691975593567,7.1350274085998535,11.325159072875977
351,0.24131658673286438,7.051754474639893,10.56197452545166
352,0.44975030422210693,3.397017240524292,3.942706823348999
353,0.23949462175369263,22.40511703491211,8.54967212677002
354,0.13972733914852142,51.339752197265625,4.301231861114502
355,0.10124724358320236,15.972697257995605,2.566563129425049
356,0.04278930276632309,2.2528510093688965,2.1335206031799316
357,0.016073698177933693,50.29619216918945,3.066815137863159
358,0.19978569447994232,48.16408157348633,4.574399948120117
359,4.522588729858398,61.72999954223633,13.826566696166992
360,178.21331787109375,209.96702575683594,14.636411666870117
361,9.459885597229004,62.63678741455078,2.477506637573242
362,9.111062049865723,4.431674957275391,5.526805877685547
363,9.737139701843262,4.274972915649414,17.123760223388672
364,0.7816420197486877,6.556005477905273,4.09694766998291
365,0.6242126226425171,5.246366024017334,5.62601900100708
366,2.0190634727478027,6.623365879058838,2.6913695335388184
367,6.0039448738098145,19.869712829589844,7.477682590484619
368,102.87388610839844,16.5910701751709,6.37825870513916
369,154.87777709960938,79.90530395507812,40.63712692260742
370,23.426734924316406,27.29364585876465,14.613816261291504
371,29.16724967956543,5.5319929122924805,4.7827839851379395
372,73.0333251953125,2.8349313735961914,12.223686218261719
373,10.971620559692383,3.23660945892334,0.8545112013816833
374,92.5521011352539,14.246639251708984,16.584623336791992
375,23.960651397705078,25.735490798950195,32.34964370727539
376,88.49119567871094,65.51476287841797,42.231529235839844
377,74.3084487915039,13.702512741088867,10.479476928710938
378,7.775270938873291,42.858978271484375,4.164906024932861
379,203.40716552734375,25.331613540649414,1.2693108320236206
380,16.712127685546875,9.704031944274902,2.693100690841675
381,34.917388916015625,340.4635314941406,12.059072494506836
382,0.01590864732861519,7.710371971130371,4.075171947479248
383,0.2139211893081665,2.5288474559783936,3.8916404247283936
384,0.5541028380393982,4.613953590393066,1.6592966318130493
385,0.8670653700828552,29.040634155273438,3.487234354019165
386,1.6011725664138794,15.72935676574707,3.1830894947052
387,0.3118329346179962,6.325714111328125,3.4810678958892822
388,0.1747058629989624,11.513652801513672,7.687370777130127
389,0.2235667109489441,9.847168922424316,4.448609828948975
390,0.05673341825604439,0.5588499307632446,0.838398814201355
391,0.4225834608078003,0.2690412104129791,0.6658648252487183
392,0.04348843917250633,5.597558498382568,0.754300057888031
393,0.07282852381467819,1.1487683057785034,1.7931534051895142
394,0.4286517798900604,0.31911396980285645,0.3973589837551117
395,1.1214622259140015,1.189632534980774,0.7063741087913513
396,180.911865234375,390.03717041015625,39.23648452758789
397,1.6590728759765625,25.40984535217285,15.210650444030762
398,3.0832250118255615,98.38409423828125,7.57943058013916
399,0.9817915558815002,50.82734298706055,5.128133773803711
400,222.77310180664062,51.314395904541016,48.46935272216797
401,21.182479858398438,30.648818969726562,21.850711822509766
402,126.1860122680664,60.9286994934082,55.48295211791992
403,243.85012817382812,14.019062042236328,33.67975997924805
404,142.70079040527344,40.37874221801758,13.222156524658203
405,195.56907653808594,18.01934051513672,2.6953749656677246
406,11.661764144897461,3.070064067840576,4.811867713928223
407,12.551700592041016,345.2889099121094,10.456743240356445
408,0.9024388194084167,4.127872943878174,2.9301562309265137
409,0.15974216163158417,0.3021051585674286,1.7567049264907837
410,0.8071846961975098,2.3074522018432617,1.131078839302063
411,0.8530062437057495,14.270010948181152,4.734846115112305
412,0.1409895271062851,1.649765968322754,2.309086322784424
413,0.15405142307281494,2.7103755474090576,2.023301601409912
414,0.12939293682575226,1.7300223112106323,0.4680660367012024
415,0.17716708779335022,0.3922021985054016,0.86103755235672
416,0.08140783756971359,5.889713287353516,2.1993422508239746
417,0.5739302635192871,1.8879278898239136,1.606676697731018
418,10.628108024597168,8.521910667419434,1.1635379791259766
419,2.4612622261047363,2.6779658794403076,1.4169915914535522
420,3.3998546600341797,2.3127455711364746,0.5696281790733337
421,1.0762633085250854,1.8549264669418335,0.19667668640613556
422,2.284324884414673,13.145298957824707,4.943508148193359
423,0.9183422923088074,1.8336865901947021,0.7208155393600464
424,1.270931363105774,2.4034409523010254,3.3816921710968018
425,9.778284072875977,158.0268096923828,13.066141128540039
426,6.07186222076416,201.01036071777344,9.179001808166504
427,155.09368896484375,8.39588451385498,3.204324722290039
428,53.188995361328125,94.8394546508789,0.7543755769729614
429,110.12018585205078,195.58094787597656,0.47666025161743164
430,3.2345504760742188,146.27789306640625,11.419858932495117
431,0.20945623517036438,84.91673278808594,12.094148635864258
432,171.72274780273438,126.35084533691406,17.851842880249023
433,9.194012641906738,75.75922393798828,11.378073692321777
434,93.50048828125,51.474300384521484,17.752628326416016
435,66.00386047363281,32.48994827270508,30.782272338867188
436,146.38690185546875,41.187625885009766,9.266932487487793
437,4.143291473388672,20.82939910888672,30.303333282470703
438,9.405085563659668,4.250340461730957,12.901874542236328
439,2.0551743507385254,10.6785306930542,19.58827018737793
440,72.30040740966797,6.866497039794922,16.97909927368164
441,174.8325958251953,28.98379135131836,16.088706970214844
442,38.233612060546875,24.66004753112793,3.150944471359253
443,39.70267868041992,49.85077667236328,32.17854690551758
444,4.993063449859619,4.756463050842285,9.562925338745117
445,26.822355270385742,2.576151132583618,18.132539749145508
446,61.8638801574707,6.9041876792907715,11.94803524017334
447,2.530205488204956,6.04569149017334,4.774286270141602
448,2.859027862548828,7.711296081542969,4.344438552856445
